"image_url","stories_id","media_id","story_title","story_url","media_name","media_url","publish_date","inlink_count","fb_count"
"https://media.npr.org/assets/img/2019/05/29/ap_19137690462547_wide-9a0a30a4dded89de8d89a37e5041734fe7c931e8.jpg?s=1400","1315755977","1096","Louisiana's Democratic Governor Signs Abortion Ban Into Law","https://www.npr.org/2019/05/29/728141835/louisiana-lawmakers-approve-strict-abortion-limit-dem-governor-says-he-will-sign","NPR","http://www.npr.org/","2019-05-30 02:16:54","150","3201"
"https://static01.nyt.com/images/2019/03/16/us/16xp-kentucky/16xp-kentucky-facebookJumbo.jpg","1261241198","1","Judge Blocks Kentucky Fetal Heartbeat Law That Bans Abortion After 6 Weeks - The New York Times","https://www.nytimes.com/2019/03/16/us/kentucky-fetal-heartbeat-abortion-law.html?module=inline","New York Times","http://nytimes.com","2019-03-16 00:00:00","82","4635"
"https://media.npr.org/assets/img/2019/04/11/ap_19064697366187_wide-086832cfc922f2b26c20147f7b06f5d0bff72dd8.jpg?s=1400","1251292976","375846","Ohio&#39;s 6-Week Abortion Ban Becomes Law; Opponents Will Sue","https://www.npr.org/2019/04/11/712455980/a-bill-banning-most-abortions-becomes-law-in-ohio","Big News Network.com - Paris News","http://www.bignewsnetwork.com/index.php/cat/fab36d240e1883d4/","2019-04-14 22:20:10","101","6855"
"https://media.npr.org/assets/img/2019/05/28/ap_19137755600575_wide-afa062d1c1a6c6045a4feb13c4a4955a1aa760c2.jpg?s=1400","1298087947","658827","Missouri Could Soon Have No Clinics That Provide Abortions","https://www.npr.org/2019/05/28/727323584/missouri-could-soon-become-first-state-without-a-clinic-that-performs-abortions","State News - United States - Missouri","http://www.missouri.statenews.net/","2019-05-30 09:14:15","76","8174"
"https://yellowhammerfund.org/favicon.ico","1290240063","1271903","The Yellowhammer Fund","https://yellowhammerfund.org/","yellowhammerfund.org","http://yellowhammerfund.org/","2019-05-22 11:29:19.400213","73","10009"
"https://i.guim.co.uk/img/media/5bfb51a114698e05a9bd8fd4bf3c32de70c36f27/0_167_2500_1500/master/2500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=d2a92fd9036c8296ac53e5b9853a2a31","1265529257","623382","The anti-abortion crusader hopes her ‘heartbeat' law will test Roe v Wade","https://www.theguardian.com/world/2019/apr/25/the-anti-abortion-crusader-hopes-her-heartbeat-law-will-test-roe-v-wade","Guardian - United States","http://www.theguardian.com/us","2019-04-25 01:00:43","79","16212"
"https://cdn.cnn.com/cnnnext/dam/assets/190514220329-alabama-abortion-bill-debate-super-tease.jpg","1283129525","1095","The bill is the most restrictive in the US to date, and it could punish doctors who perform abortions with life in prison","http://rss.cnn.com/~r/rss/cnn_topstories/~3/Qhz5ytTEbmk/index.html","CNN","http://www.cnn.com/","2019-05-14 22:16:00","82","17570"
"http://abortionpillreversal.com/touch-icon-iphone-114.png","297929125","193929","You Can Reverse the Abortion Pill - Abortion Pill Reversal Information - San Diego, CA","http://abortionpillreversal.com/","abortionpillreversal.com","http://abortionpillreversal.com/","2014-10-21 17:31:58","84","21313"
"https://media.npr.org/assets/img/2019/05/15/ap_19135809590151_wide-e46ed737b1d25618531d28bff3b347b169827093.jpg?s=1400","1290240009","1096","Alabama Governor Signs Abortion Ban Into Law","https://www.npr.org/2019/05/14/723312937/alabama-lawmakers-passes-abortion-ban","NPR","http://www.npr.org/","2019-05-14 00:00:00","104","23345"
"https://img.washingtonpost.com/favicon.ico","370860812","2","Washington Post: Breaking News, World, US, DC News &amp; Analysis","https://www.washingtonpost.com/","Washington Post","http://washingtonpost.com","2014-11-13 02:00:00","76","28006"
"https://cdn.cnn.com/cnnnext/dam/assets/190515181630-kay-ivey-abortion-bill-0515-super-tease.jpg","1284097393","1095","Gov. Kay Ivey signed into law a bill that was passed with the aim of challenging the landmark Roe v. Wade decision that legalized abortion","http://rss.cnn.com/~r/rss/cnn_topstories/~3/RIxw9kMM1ek/index.html","CNN","http://www.cnn.com/","2019-05-15 18:25:50","89","35545"
"https://www.gannett-cdn.com/presto/2019/02/07/USAT/8eccaae9-f290-4273-8df1-c7d1f68ed457-FTC0131-001-ChrisWinokur.JPG?crop=3599,2016,x0,y47&width=1200","1316268040","4","You elected them to write new laws. They&rsquo;re letting corporations do it instead.","http://rssfeeds.usatoday.com/~/600321148/0/usatoday-newstopstories~You-elected-them-to-write-new-laws-Theyrsquore-letting-corporations-do-it-instead/","USA Today","http://www.usatoday.com","2019-06-19 18:56:53","76","40094"
"https://cdn.cnn.com/cnnnext/dam/assets/190507102532-02-ga-abortion-bill-signing-0507-super-tease.jpg","1276546324","1095","Georgia's governor signs a controversial abortion bill into law","http://rss.cnn.com/~r/rss/cnn_topstories/~3/3wk6uP1gOAI/index.html","CNN","http://www.cnn.com/","2019-05-07 10:59:50","90","47773"
"https://static01.nyt.com/images/2019/05/09/us/09ABORTION-1/09ABORTION-1-facebookJumbo.jpg","1283132514","1","Alabama Lawmakers Vote to Effectively Ban Abortion in the State","https://www.nytimes.com/2019/05/14/us/abortion-law-alabama.html?partner=rss&emc=rss","New York Times","http://nytimes.com","2019-05-14 22:08:48","94","58168"
"https://www.al.com/resizer/HSUh9wUMJcrGL3eNzlBt3AUUP4s=/1200x0/arc-anglerfish-arc2-prod-advancelocal.s3.amazonaws.com/public/OUEQZ2YZ6FB77NGVJMGZVZXKZI.JPG","1323399371","312802","Alabama woman loses unborn child after being shot, gets arrested; shooter goes free","https://www.al.com/news/birmingham/2019/06/woman-indicted-in-shooting-death-of-her-unborn-child-charges-against-shooter-dismissed.html","alabama.statenews.net","http://alabama.statenews.net/","2019-06-27 08:30:12","108","61376"
"https://media.npr.org/assets/img/2018/03/12/roger-severino-1_wide-e9e27fe4ee2458703db5726804eb2a883186162b.jpg?s=1400","828092682","1096","Civil Rights Chief At HHS Defends The Right To Refuse Care On Religious Grounds","https://www.npr.org/sections/health-shots/2018/03/20/591833000/civil-rights-chief-at-hhs-defends-the-right-to-refuse-care-on-religious-grounds?utm_medium=RSS&utm_campaign=news","NPR","http://www.npr.org/","2018-03-20 15:39:01","74","70772"
